"center_frequency_amplitude","center_frequency_amplitude_timestamp_before","center_frequency_amplitude_timestamp_after","peak_frequency","peak_amplitude","peak_timestamp_before","peak_timestamp_after"
"-64.5","2025-02-26T22:33:59.326629+00:00","2025-02-26T22:33:59.419446+00:00","8450000520.0","-64.33","2025-02-26T22:33:59.419446+00:00","2025-02-26T22:33:59.478016+00:00"
"-64.5","2025-02-26T22:33:59.478016+00:00","2025-02-26T22:33:59.568727+00:00","8450000520.0","-64.33","2025-02-26T22:33:59.568727+00:00","2025-02-26T22:33:59.629370+00:00"
"-64.5","2025-02-26T22:33:59.629370+00:00","2025-02-26T22:33:59.719839+00:00","8450000520.0","-64.33","2025-02-26T22:33:59.719839+00:00","2025-02-26T22:33:59.781833+00:00"
"-64.5","2025-02-26T22:33:59.781833+00:00","2025-02-26T22:33:59.871019+00:00","8450000520.0","-64.33","2025-02-26T22:33:59.871019+00:00","2025-02-26T22:33:59.928949+00:00"
"-64.5","2025-02-26T22:33:59.928949+00:00","2025-02-26T22:34:00.036047+00:00","8450000520.0","-64.33","2025-02-26T22:34:00.036047+00:00","2025-02-26T22:34:00.099499+00:00"
"-64.5","2025-02-26T22:34:00.099499+00:00","2025-02-26T22:34:00.191473+00:00","8450000520.0","-64.33","2025-02-26T22:34:00.191473+00:00","2025-02-26T22:34:00.253748+00:00"
"-64.5","2025-02-26T22:34:00.253748+00:00","2025-02-26T22:34:00.343851+00:00","8450000520.0","-64.33","2025-02-26T22:34:00.343851+00:00","2025-02-26T22:34:00.407267+00:00"
"-64.5","2025-02-26T22:34:00.408318+00:00","2025-02-26T22:34:00.489528+00:00","8450000520.0","-64.33","2025-02-26T22:34:00.489528+00:00","2025-02-26T22:34:00.549683+00:00"
"-64.5","2025-02-26T22:34:00.549683+00:00","2025-02-26T22:34:00.640337+00:00","8450000520.0","-64.33","2025-02-26T22:34:00.640337+00:00","2025-02-26T22:34:00.701057+00:00"
"-64.5","2025-02-26T22:34:00.701057+00:00","2025-02-26T22:34:00.791595+00:00","8450000520.0","-64.33","2025-02-26T22:34:00.791595+00:00","2025-02-26T22:34:00.851627+00:00"
"-64.5","2025-02-26T22:34:00.851627+00:00","2025-02-26T22:34:00.943005+00:00","8450000520.0","-64.33","2025-02-26T22:34:00.943005+00:00","2025-02-26T22:34:01.003283+00:00"
"-64.5","2025-02-26T22:34:01.003283+00:00","2025-02-26T22:34:01.087074+00:00","8450000520.0","-64.33","2025-02-26T22:34:01.087074+00:00","2025-02-26T22:34:01.151206+00:00"
"-64.5","2025-02-26T22:34:01.151206+00:00","2025-02-26T22:34:01.231354+00:00","8450000520.0","-64.33","2025-02-26T22:34:01.231354+00:00","2025-02-26T22:34:01.293772+00:00"
"-64.5","2025-02-26T22:34:01.293772+00:00","2025-02-26T22:34:01.386407+00:00","8450000520.0","-64.33","2025-02-26T22:34:01.386407+00:00","2025-02-26T22:34:01.440160+00:00"
"-64.5","2025-02-26T22:34:01.440160+00:00","2025-02-26T22:34:01.533659+00:00","8450000520.0","-64.33","2025-02-26T22:34:01.533659+00:00","2025-02-26T22:34:01.591165+00:00"
"-64.5","2025-02-26T22:34:01.591165+00:00","2025-02-26T22:34:01.681549+00:00","8450000520.0","-64.33","2025-02-26T22:34:01.681549+00:00","2025-02-26T22:34:01.742392+00:00"
"-64.5","2025-02-26T22:34:01.742392+00:00","2025-02-26T22:34:01.833854+00:00","8450000520.0","-64.33","2025-02-26T22:34:01.833854+00:00","2025-02-26T22:34:01.897085+00:00"
"-64.5","2025-02-26T22:34:01.898581+00:00","2025-02-26T22:34:01.978307+00:00","8450000520.0","-64.33","2025-02-26T22:34:01.978307+00:00","2025-02-26T22:34:02.045330+00:00"
"-64.5","2025-02-26T22:34:02.046306+00:00","2025-02-26T22:34:02.124983+00:00","8450000520.0","-64.33","2025-02-26T22:34:02.124983+00:00","2025-02-26T22:34:02.187872+00:00"
"-64.5","2025-02-26T22:34:02.187872+00:00","2025-02-26T22:34:02.280803+00:00","8450000520.0","-64.33","2025-02-26T22:34:02.280803+00:00","2025-02-26T22:34:02.340610+00:00"
"-64.5","2025-02-26T22:34:02.340610+00:00","2025-02-26T22:34:02.437071+00:00","8450000520.0","-64.33","2025-02-26T22:34:02.437071+00:00","2025-02-26T22:34:02.497348+00:00"
"-64.5","2025-02-26T22:34:02.497853+00:00","2025-02-26T22:34:02.584629+00:00","8450000520.0","-64.33","2025-02-26T22:34:02.584629+00:00","2025-02-26T22:34:02.636487+00:00"
"-64.5","2025-02-26T22:34:02.636487+00:00","2025-02-26T22:34:02.737106+00:00","8450000520.0","-64.33","2025-02-26T22:34:02.737106+00:00","2025-02-26T22:34:02.797760+00:00"
"-64.5","2025-02-26T22:34:02.797760+00:00","2025-02-26T22:34:02.890783+00:00","8450000520.0","-64.33","2025-02-26T22:34:02.890783+00:00","2025-02-26T22:34:02.950816+00:00"
"-64.5","2025-02-26T22:34:02.952445+00:00","2025-02-26T22:34:03.044142+00:00","8450000520.0","-64.33","2025-02-26T22:34:03.044142+00:00","2025-02-26T22:34:03.102742+00:00"
"-64.5","2025-02-26T22:34:03.102742+00:00","2025-02-26T22:34:03.203090+00:00","8450000520.0","-64.33","2025-02-26T22:34:03.203090+00:00","2025-02-26T22:34:03.263275+00:00"
"-64.5","2025-02-26T22:34:03.263275+00:00","2025-02-26T22:34:03.354163+00:00","8450000520.0","-64.33","2025-02-26T22:34:03.354163+00:00","2025-02-26T22:34:03.414523+00:00"
"-64.5","2025-02-26T22:34:03.414523+00:00","2025-02-26T22:34:03.503958+00:00","8450000520.0","-64.33","2025-02-26T22:34:03.503958+00:00","2025-02-26T22:34:03.572800+00:00"
"-64.5","2025-02-26T22:34:03.573558+00:00","2025-02-26T22:34:03.659638+00:00","8450000520.0","-64.33","2025-02-26T22:34:03.659638+00:00","2025-02-26T22:34:03.727031+00:00"
"-64.5","2025-02-26T22:34:03.727031+00:00","2025-02-26T22:34:03.818054+00:00","8450000520.0","-64.33","2025-02-26T22:34:03.818054+00:00","2025-02-26T22:34:03.877916+00:00"
"-64.5","2025-02-26T22:34:03.877916+00:00","2025-02-26T22:34:03.963299+00:00","8450000520.0","-64.33","2025-02-26T22:34:03.963299+00:00","2025-02-26T22:34:04.023983+00:00"
"-64.5","2025-02-26T22:34:04.023983+00:00","2025-02-26T22:34:04.124763+00:00","8450000520.0","-64.33","2025-02-26T22:34:04.124763+00:00","2025-02-26T22:34:04.189915+00:00"
"-64.5","2025-02-26T22:34:04.189915+00:00","2025-02-26T22:34:04.276217+00:00","8450000520.0","-64.33","2025-02-26T22:34:04.276217+00:00","2025-02-26T22:34:04.357087+00:00"
"-64.5","2025-02-26T22:34:04.357087+00:00","2025-02-26T22:34:04.456681+00:00","8450000520.0","-64.33","2025-02-26T22:34:04.456681+00:00","2025-02-26T22:34:04.516852+00:00"
"-64.5","2025-02-26T22:34:04.516852+00:00","2025-02-26T22:34:04.628375+00:00","8450000520.0","-64.33","2025-02-26T22:34:04.628375+00:00","2025-02-26T22:34:04.690101+00:00"
"-64.5","2025-02-26T22:34:04.690101+00:00","2025-02-26T22:34:04.777583+00:00","8450000520.0","-64.33","2025-02-26T22:34:04.777583+00:00","2025-02-26T22:34:04.838293+00:00"
"-64.5","2025-02-26T22:34:04.838293+00:00","2025-02-26T22:34:04.926197+00:00","8450000520.0","-64.33","2025-02-26T22:34:04.926197+00:00","2025-02-26T22:34:04.983853+00:00"
"-64.5","2025-02-26T22:34:04.983853+00:00","2025-02-26T22:34:05.074341+00:00","8450000520.0","-64.33","2025-02-26T22:34:05.074341+00:00","2025-02-26T22:34:05.134948+00:00"
"-64.5","2025-02-26T22:34:05.134948+00:00","2025-02-26T22:34:05.247968+00:00","8450000520.0","-64.33","2025-02-26T22:34:05.247968+00:00","2025-02-26T22:34:05.308961+00:00"
"-64.5","2025-02-26T22:34:05.318871+00:00","2025-02-26T22:34:05.421968+00:00","8450000520.0","-64.33","2025-02-26T22:34:05.421968+00:00","2025-02-26T22:34:05.481823+00:00"
"-64.5","2025-02-26T22:34:05.481823+00:00","2025-02-26T22:34:05.572462+00:00","8450000520.0","-64.33","2025-02-26T22:34:05.572462+00:00","2025-02-26T22:34:05.632766+00:00"
"-64.5","2025-02-26T22:34:05.632766+00:00","2025-02-26T22:34:05.740283+00:00","8450000520.0","-64.33","2025-02-26T22:34:05.740283+00:00","2025-02-26T22:34:05.808269+00:00"
"-64.5","2025-02-26T22:34:05.808782+00:00","2025-02-26T22:34:05.902954+00:00","8450000520.0","-64.33","2025-02-26T22:34:05.902954+00:00","2025-02-26T22:34:05.988699+00:00"
"-64.5","2025-02-26T22:34:05.988699+00:00","2025-02-26T22:34:06.068631+00:00","8450000520.0","-64.33","2025-02-26T22:34:06.068631+00:00","2025-02-26T22:34:06.129170+00:00"
"-64.5","2025-02-26T22:34:06.139131+00:00","2025-02-26T22:34:06.230060+00:00","8450000520.0","-64.33","2025-02-26T22:34:06.230060+00:00","2025-02-26T22:34:06.295358+00:00"
"-64.5","2025-02-26T22:34:06.295358+00:00","2025-02-26T22:34:06.376013+00:00","8450000520.0","-64.33","2025-02-26T22:34:06.376013+00:00","2025-02-26T22:34:06.442891+00:00"
"-64.5","2025-02-26T22:34:06.442891+00:00","2025-02-26T22:34:06.533665+00:00","8450000520.0","-64.33","2025-02-26T22:34:06.533665+00:00","2025-02-26T22:34:06.595848+00:00"
"-64.5","2025-02-26T22:34:06.595848+00:00","2025-02-26T22:34:06.696008+00:00","8450000520.0","-64.33","2025-02-26T22:34:06.696008+00:00","2025-02-26T22:34:06.756287+00:00"
"-64.5","2025-02-26T22:34:06.756823+00:00","2025-02-26T22:34:06.835108+00:00","8450000520.0","-64.33","2025-02-26T22:34:06.835108+00:00","2025-02-26T22:34:06.902891+00:00"
"-64.5","2025-02-26T22:34:06.902891+00:00","2025-02-26T22:34:06.999069+00:00","8450000520.0","-64.33","2025-02-26T22:34:06.999069+00:00","2025-02-26T22:34:07.058478+00:00"
"-64.5","2025-02-26T22:34:07.058478+00:00","2025-02-26T22:34:07.149720+00:00","8450000520.0","-64.33","2025-02-26T22:34:07.149720+00:00","2025-02-26T22:34:07.208943+00:00"
"-64.5","2025-02-26T22:34:07.208943+00:00","2025-02-26T22:34:07.299563+00:00","8450000520.0","-64.33","2025-02-26T22:34:07.299563+00:00","2025-02-26T22:34:07.362267+00:00"
"-64.5","2025-02-26T22:34:07.362267+00:00","2025-02-26T22:34:07.449864+00:00","8450000520.0","-64.33","2025-02-26T22:34:07.449864+00:00","2025-02-26T22:34:07.505672+00:00"
"-64.5","2025-02-26T22:34:07.505672+00:00","2025-02-26T22:34:07.597191+00:00","8450000520.0","-64.33","2025-02-26T22:34:07.597191+00:00","2025-02-26T22:34:07.657208+00:00"
"-64.5","2025-02-26T22:34:07.657208+00:00","2025-02-26T22:34:07.747807+00:00","8450000520.0","-64.33","2025-02-26T22:34:07.747807+00:00","2025-02-26T22:34:07.813401+00:00"
"-64.5","2025-02-26T22:34:07.813905+00:00","2025-02-26T22:34:07.899393+00:00","8450000520.0","-64.33","2025-02-26T22:34:07.899393+00:00","2025-02-26T22:34:07.957328+00:00"
"-64.5","2025-02-26T22:34:07.957328+00:00","2025-02-26T22:34:08.048413+00:00","8450000520.0","-64.33","2025-02-26T22:34:08.048413+00:00","2025-02-26T22:34:08.108650+00:00"
"-64.5","2025-02-26T22:34:08.108650+00:00","2025-02-26T22:34:08.205302+00:00","8450000520.0","-64.33","2025-02-26T22:34:08.205302+00:00","2025-02-26T22:34:08.265432+00:00"
"-64.5","2025-02-26T22:34:08.275321+00:00","2025-02-26T22:34:08.360874+00:00","8450000520.0","-64.33","2025-02-26T22:34:08.360874+00:00","2025-02-26T22:34:08.420630+00:00"
"-64.5","2025-02-26T22:34:08.421525+00:00","2025-02-26T22:34:08.504540+00:00","8450000520.0","-64.33","2025-02-26T22:34:08.504540+00:00","2025-02-26T22:34:08.564276+00:00"
"-64.5","2025-02-26T22:34:08.564276+00:00","2025-02-26T22:34:08.654832+00:00","8450000520.0","-64.33","2025-02-26T22:34:08.654832+00:00","2025-02-26T22:34:08.714960+00:00"
"-64.5","2025-02-26T22:34:08.714960+00:00","2025-02-26T22:34:08.805927+00:00","8450000520.0","-64.33","2025-02-26T22:34:08.805927+00:00","2025-02-26T22:34:08.871237+00:00"
"-64.5","2025-02-26T22:34:08.871739+00:00","2025-02-26T22:34:08.955996+00:00","8450000520.0","-64.33","2025-02-26T22:34:08.955996+00:00","2025-02-26T22:34:09.017715+00:00"
"-64.5","2025-02-26T22:34:09.017715+00:00","2025-02-26T22:34:09.100845+00:00","8450000520.0","-64.33","2025-02-26T22:34:09.100845+00:00","2025-02-26T22:34:09.168377+00:00"
"-64.5","2025-02-26T22:34:09.168377+00:00","2025-02-26T22:34:09.262495+00:00","8450000520.0","-64.33","2025-02-26T22:34:09.262495+00:00","2025-02-26T22:34:09.326178+00:00"
"-64.5","2025-02-26T22:34:09.326178+00:00","2025-02-26T22:34:09.414496+00:00","8450000520.0","-64.33","2025-02-26T22:34:09.414496+00:00","2025-02-26T22:34:09.478957+00:00"
"-64.5","2025-02-26T22:34:09.478957+00:00","2025-02-26T22:34:09.567760+00:00","8450000520.0","-64.33","2025-02-26T22:34:09.567760+00:00","2025-02-26T22:34:09.628771+00:00"
"-64.5","2025-02-26T22:34:09.628771+00:00","2025-02-26T22:34:09.718977+00:00","8450000520.0","-64.33","2025-02-26T22:34:09.718977+00:00","2025-02-26T22:34:09.779453+00:00"
"-64.5","2025-02-26T22:34:09.779453+00:00","2025-02-26T22:34:09.870315+00:00","8450000520.0","-64.33","2025-02-26T22:34:09.870315+00:00","2025-02-26T22:34:09.935506+00:00"
"-64.5","2025-02-26T22:34:09.936138+00:00","2025-02-26T22:34:10.026985+00:00","8450000520.0","-71.83","2025-02-26T22:34:10.026985+00:00","2025-02-26T22:34:10.087517+00:00"
"-72.0","2025-02-26T22:34:10.087517+00:00","2025-02-26T22:34:10.188781+00:00","8450000520.0","-71.83","2025-02-26T22:34:10.188781+00:00","2025-02-26T22:34:10.249950+00:00"
"-72.0","2025-02-26T22:34:10.259468+00:00","2025-02-26T22:34:10.350114+00:00","8450000520.0","-71.83","2025-02-26T22:34:10.350114+00:00","2025-02-26T22:34:10.413500+00:00"
"-72.0","2025-02-26T22:34:10.413500+00:00","2025-02-26T22:34:10.506065+00:00","8450000520.0","-71.83","2025-02-26T22:34:10.506065+00:00","2025-02-26T22:34:10.564372+00:00"
"-72.0","2025-02-26T22:34:10.564372+00:00","2025-02-26T22:34:10.661237+00:00","8450000520.0","-71.83","2025-02-26T22:34:10.661237+00:00","2025-02-26T22:34:10.718898+00:00"
"-72.0","2025-02-26T22:34:10.718898+00:00","2025-02-26T22:34:10.814266+00:00","8450000520.0","-71.83","2025-02-26T22:34:10.814266+00:00","2025-02-26T22:34:10.881449+00:00"
"-72.0","2025-02-26T22:34:10.881449+00:00","2025-02-26T22:34:10.970890+00:00","8450000520.0","-71.83","2025-02-26T22:34:10.970890+00:00","2025-02-26T22:34:11.031317+00:00"
"-72.0","2025-02-26T22:34:11.031837+00:00","2025-02-26T22:34:11.118124+00:00","8450000520.0","-71.83","2025-02-26T22:34:11.118124+00:00","2025-02-26T22:34:11.177890+00:00"
"-72.0","2025-02-26T22:34:11.177890+00:00","2025-02-26T22:34:11.268307+00:00","8450000520.0","-71.83","2025-02-26T22:34:11.268307+00:00","2025-02-26T22:34:11.328643+00:00"
"-72.0","2025-02-26T22:34:11.328643+00:00","2025-02-26T22:34:11.421239+00:00","8450000520.0","-71.83","2025-02-26T22:34:11.421239+00:00","2025-02-26T22:34:11.474348+00:00"
"-72.0","2025-02-26T22:34:11.474348+00:00","2025-02-26T22:34:11.562465+00:00","8450000520.0","-71.83","2025-02-26T22:34:11.562465+00:00","2025-02-26T22:34:11.631776+00:00"
"-72.0","2025-02-26T22:34:11.631776+00:00","2025-02-26T22:34:11.718467+00:00","8450000520.0","-71.83","2025-02-26T22:34:11.718467+00:00","2025-02-26T22:34:11.784382+00:00"
"-72.0","2025-02-26T22:34:11.784382+00:00","2025-02-26T22:34:11.874205+00:00","8450000520.0","-71.83","2025-02-26T22:34:11.874205+00:00","2025-02-26T22:34:11.937949+00:00"
"-72.0","2025-02-26T22:34:11.938967+00:00","2025-02-26T22:34:12.023914+00:00","8450000520.0","-71.83","2025-02-26T22:34:12.023914+00:00","2025-02-26T22:34:12.084670+00:00"
"-72.0","2025-02-26T22:34:12.085234+00:00","2025-02-26T22:34:12.167928+00:00","8450000520.0","-71.83","2025-02-26T22:34:12.167928+00:00","2025-02-26T22:34:12.228134+00:00"
"-72.0","2025-02-26T22:34:12.228134+00:00","2025-02-26T22:34:12.318928+00:00","8450000520.0","-71.83","2025-02-26T22:34:12.318928+00:00","2025-02-26T22:34:12.379269+00:00"
"-72.0","2025-02-26T22:34:12.379269+00:00","2025-02-26T22:34:12.465639+00:00","8450000520.0","-71.83","2025-02-26T22:34:12.465639+00:00","2025-02-26T22:34:12.526165+00:00"
"-72.0","2025-02-26T22:34:12.526165+00:00","2025-02-26T22:34:12.629404+00:00","8450000520.0","-71.83","2025-02-26T22:34:12.629404+00:00","2025-02-26T22:34:12.691199+00:00"
"-72.0","2025-02-26T22:34:12.691199+00:00","2025-02-26T22:34:12.782560+00:00","8450000520.0","-71.83","2025-02-26T22:34:12.782560+00:00","2025-02-26T22:34:12.840762+00:00"
"-72.0","2025-02-26T22:34:12.840762+00:00","2025-02-26T22:34:12.931552+00:00","8450000520.0","-71.83","2025-02-26T22:34:12.931552+00:00","2025-02-26T22:34:12.991926+00:00"
"-72.0","2025-02-26T22:34:12.992901+00:00","2025-02-26T22:34:13.078136+00:00","8450000520.0","-71.83","2025-02-26T22:34:13.078136+00:00","2025-02-26T22:34:13.138878+00:00"
"-72.0","2025-02-26T22:34:13.138878+00:00","2025-02-26T22:34:13.228943+00:00","8450000520.0","-71.83","2025-02-26T22:34:13.228943+00:00","2025-02-26T22:34:13.284497+00:00"
"-72.0","2025-02-26T22:34:13.284497+00:00","2025-02-26T22:34:13.375243+00:00","8450000520.0","-71.83","2025-02-26T22:34:13.375243+00:00","2025-02-26T22:34:13.434905+00:00"
"-72.0","2025-02-26T22:34:13.434905+00:00","2025-02-26T22:34:13.525512+00:00","8450000520.0","-71.83","2025-02-26T22:34:13.525512+00:00","2025-02-26T22:34:13.585636+00:00"
"-72.0","2025-02-26T22:34:13.585636+00:00","2025-02-26T22:34:13.679820+00:00","8450000520.0","-71.83","2025-02-26T22:34:13.679820+00:00","2025-02-26T22:34:13.739053+00:00"
"-72.0","2025-02-26T22:34:13.739053+00:00","2025-02-26T22:34:13.829829+00:00","8450000520.0","-71.83","2025-02-26T22:34:13.829829+00:00","2025-02-26T22:34:13.892988+00:00"
"-72.0","2025-02-26T22:34:13.892988+00:00","2025-02-26T22:34:13.984071+00:00","8450000520.0","-71.83","2025-02-26T22:34:13.984071+00:00","2025-02-26T22:34:14.044484+00:00"
"-72.0","2025-02-26T22:34:14.044484+00:00","2025-02-26T22:34:14.137165+00:00","8450000520.0","-71.83","2025-02-26T22:34:14.137165+00:00","2025-02-26T22:34:14.197727+00:00"
"-72.0","2025-02-26T22:34:14.197727+00:00","2025-02-26T22:34:14.284230+00:00","8450000520.0","-71.83","2025-02-26T22:34:14.284230+00:00","2025-02-26T22:34:14.334972+00:00"
"-72.0","2025-02-26T22:34:14.344976+00:00","2025-02-26T22:34:14.441408+00:00","8450000520.0","-71.83","2025-02-26T22:34:14.441408+00:00","2025-02-26T22:34:14.505145+00:00"
"-72.0","2025-02-26T22:34:14.505145+00:00","2025-02-26T22:34:14.595569+00:00","8450000520.0","-71.83","2025-02-26T22:34:14.595569+00:00","2025-02-26T22:34:14.657270+00:00"
"-72.0","2025-02-26T22:34:14.657270+00:00","2025-02-26T22:34:14.753164+00:00","8450000520.0","-71.83","2025-02-26T22:34:14.753164+00:00","2025-02-26T22:34:14.811745+00:00"
"-72.0","2025-02-26T22:34:14.814847+00:00","2025-02-26T22:34:14.912242+00:00","8450000520.0","-71.83","2025-02-26T22:34:14.912242+00:00","2025-02-26T22:34:14.975367+00:00"
"-72.0","2025-02-26T22:34:14.975367+00:00","2025-02-26T22:34:15.067593+00:00","8450000520.0","-71.83","2025-02-26T22:34:15.067593+00:00","2025-02-26T22:34:15.126222+00:00"
"-72.0","2025-02-26T22:34:15.126222+00:00","2025-02-26T22:34:15.216491+00:00","8450000520.0","-71.83","2025-02-26T22:34:15.216491+00:00","2025-02-26T22:34:15.269896+00:00"
"-72.0","2025-02-26T22:34:15.269896+00:00","2025-02-26T22:34:15.363118+00:00","8450000520.0","-71.83","2025-02-26T22:34:15.363118+00:00","2025-02-26T22:34:15.422545+00:00"
"-72.0","2025-02-26T22:34:15.422545+00:00","2025-02-26T22:34:15.515319+00:00","8450000520.0","-71.83","2025-02-26T22:34:15.515319+00:00","2025-02-26T22:34:15.576028+00:00"
"-72.0","2025-02-26T22:34:15.576028+00:00","2025-02-26T22:34:15.667004+00:00","8450000520.0","-71.83","2025-02-26T22:34:15.667004+00:00","2025-02-26T22:34:15.727237+00:00"
"-72.0","2025-02-26T22:34:15.727237+00:00","2025-02-26T22:34:15.825069+00:00","8450000520.0","-71.83","2025-02-26T22:34:15.825069+00:00","2025-02-26T22:34:15.877765+00:00"
"-72.0","2025-02-26T22:34:15.877765+00:00","2025-02-26T22:34:15.971892+00:00","8450000520.0","-71.83","2025-02-26T22:34:15.971892+00:00","2025-02-26T22:34:16.032335+00:00"
"-72.0","2025-02-26T22:34:16.032335+00:00","2025-02-26T22:34:16.122933+00:00","8450000520.0","-71.83","2025-02-26T22:34:16.122933+00:00","2025-02-26T22:34:16.183401+00:00"
"-72.0","2025-02-26T22:34:16.183401+00:00","2025-02-26T22:34:16.291605+00:00","8450000520.0","-71.83","2025-02-26T22:34:16.291605+00:00","2025-02-26T22:34:16.350125+00:00"
"-72.0","2025-02-26T22:34:16.350670+00:00","2025-02-26T22:34:16.436463+00:00","8450000520.0","-71.83","2025-02-26T22:34:16.436463+00:00","2025-02-26T22:34:16.501505+00:00"
"-72.0","2025-02-26T22:34:16.505027+00:00","2025-02-26T22:34:16.597058+00:00","8450000520.0","-71.83","2025-02-26T22:34:16.597058+00:00","2025-02-26T22:34:16.657763+00:00"
"-72.0","2025-02-26T22:34:16.657763+00:00","2025-02-26T22:34:16.758404+00:00","8450000520.0","-71.83","2025-02-26T22:34:16.758404+00:00","2025-02-26T22:34:16.818892+00:00"
"-72.0","2025-02-26T22:34:16.818892+00:00","2025-02-26T22:34:16.911479+00:00","8450000520.0","-71.83","2025-02-26T22:34:16.911479+00:00","2025-02-26T22:34:16.972093+00:00"
"-72.0","2025-02-26T22:34:16.972093+00:00","2025-02-26T22:34:17.072782+00:00","8450000520.0","-71.83","2025-02-26T22:34:17.072782+00:00","2025-02-26T22:34:17.143769+00:00"
"-72.0","2025-02-26T22:34:17.143769+00:00","2025-02-26T22:34:17.234544+00:00","8450000520.0","-71.83","2025-02-26T22:34:17.234544+00:00","2025-02-26T22:34:17.294598+00:00"
"-72.0","2025-02-26T22:34:17.304630+00:00","2025-02-26T22:34:17.391612+00:00","8450000520.0","-71.83","2025-02-26T22:34:17.391612+00:00","2025-02-26T22:34:17.451413+00:00"
"-72.0","2025-02-26T22:34:17.451413+00:00","2025-02-26T22:34:17.537366+00:00","8450000520.0","-71.83","2025-02-26T22:34:17.537366+00:00","2025-02-26T22:34:17.599155+00:00"
"-72.0","2025-02-26T22:34:17.599155+00:00","2025-02-26T22:34:17.685546+00:00","8450000520.0","-71.83","2025-02-26T22:34:17.685546+00:00","2025-02-26T22:34:17.756464+00:00"
"-72.0","2025-02-26T22:34:17.756464+00:00","2025-02-26T22:34:17.847105+00:00","8450000520.0","-71.83","2025-02-26T22:34:17.847105+00:00","2025-02-26T22:34:17.907294+00:00"
"-72.0","2025-02-26T22:34:17.908159+00:00","2025-02-26T22:34:17.993391+00:00","8450000520.0","-71.83","2025-02-26T22:34:17.993391+00:00","2025-02-26T22:34:18.053981+00:00"
"-72.0","2025-02-26T22:34:18.053981+00:00","2025-02-26T22:34:18.154968+00:00","8450000520.0","-71.83","2025-02-26T22:34:18.154968+00:00","2025-02-26T22:34:18.225233+00:00"
"-72.0","2025-02-26T22:34:18.225233+00:00","2025-02-26T22:34:18.318184+00:00","8450000520.0","-71.83","2025-02-26T22:34:18.318184+00:00","2025-02-26T22:34:18.376601+00:00"
"-72.0","2025-02-26T22:34:18.376601+00:00","2025-02-26T22:34:18.469949+00:00","8450000520.0","-71.83","2025-02-26T22:34:18.469949+00:00","2025-02-26T22:34:18.528567+00:00"
"-72.0","2025-02-26T22:34:18.529221+00:00","2025-02-26T22:34:18.614772+00:00","8450000520.0","-71.83","2025-02-26T22:34:18.614772+00:00","2025-02-26T22:34:18.675101+00:00"
"-72.0","2025-02-26T22:34:18.675101+00:00","2025-02-26T22:34:18.778019+00:00","8450000520.0","-71.83","2025-02-26T22:34:18.778019+00:00","2025-02-26T22:34:18.839614+00:00"
